         1	 -19017915	 -18909560	 -19818639	 -18592791	 -19069061	 -19069062	 -19031960	 -19832455	 -18912893	 -19017914	 -19818638	 -18909559	 -18592790	 -19069060	 -19069060	 -19031959	 -18912892	 -19832454
         2	 -19017914	 -18909559	 -19818641	 -18592793	 -19069065	 -19069067	 -19031963	 -19832461	 -18912899	 -19017913	 -19818635	 -18909555	 -18592791	 -19069060	 -19069058	 -19031962	 -18912895	 -19832455
         3	 -19017914	 -18909558	 -19818643	 -18592797	 -19069070	 -19069074	 -19031969	 -19832470	 -18912910	 -19017911	 -19818629	 -18909549	 -18592792	 -19069059	 -19069055	 -19031967	 -18912901	 -19832457
         4	 -19017913	 -18909556	 -19818646	 -18592801	 -19069077	 -19069085	 -19031978	 -19832484	 -18912925	 -19017909	 -19818622	 -18909541	 -18592793	 -19069058	 -19069050	 -19031973	 -18912909	 -19832460
         5	 -19017913	 -18909554	 -19818650	 -18592808	 -19069087	 -19069099	 -19031989	 -19832501	 -18912944	 -19017905	 -19818613	 -18909530	 -18592794	 -19069057	 -19069045	 -19031981	 -18912920	 -19832463
         6	 -19017912	 -18909551	 -19818656	 -18592816	 -19069098	 -19069116	 -19032002	 -19832522	 -18912967	 -19017901	 -19818602	 -18909517	 -18592796	 -19069055	 -19069038	 -19031991	 -18912932	 -19832468
         7	 -19017911	 -18909548	 -19818662	 -18592825	 -19069112	 -19069136	 -19032018	 -19832547	 -18912994	 -19017896	 -19818588	 -18909501	 -18592798	 -19069053	 -19069029	 -19032003	 -18912947	 -19832473
         8	 -19017909	 -18909545	 -19818669	 -18592835	 -19069128	 -19069159	 -19032036	 -19832575	 -18913026	 -19017890	 -19818573	 -18909483	 -18592800	 -19069051	 -19069020	 -19032017	 -18912964	 -19832479
         9	 -19017908	 -18909541	 -19818677	 -18592847	 -19069146	 -19069185	 -19032057	 -19832608	 -18913062	 -19017884	 -19818555	 -18909463	 -18592802	 -19069049	 -19069009	 -19032033	 -18912984	 -19832486
        10	 -19017907	 -18909536	 -19818686	 -18592861	 -19069166	 -19069215	 -19032080	 -19832644	 -18913102	 -19017877	 -19818536	 -18909440	 -18592805	 -19069046	 -19068997	 -19032050	 -18913006	 -19832494
        11	 -19017905	 -18909531	 -19818696	 -18592876	 -19069188	 -19069247	 -19032106	 -19832684	 -18913146	 -19017869	 -19818514	 -18909415	 -18592809	 -19069043	 -19068984	 -19032069	 -18913030	 -19832503
        12	 -19017903	 -18909526	 -19818706	 -18592892	 -19069212	 -19069283	 -19032133	 -19832728	 -18913195	 -19017860	 -19818491	 -18909387	 -18592812	 -19069040	 -19068969	 -19032090	 -18913057	 -19832512
        13	 -19017901	 -18909520	 -19818718	 -18592909	 -19069238	 -19069321	 -19032164	 -19832775	 -18913248	 -19017850	 -19818465	 -18909357	 -18592816	 -19069037	 -19068954	 -19032113	 -18913086	 -19832522
        14	 -19017899	 -18909513	 -19818731	 -18592928	 -19069267	 -19069363	 -19032197	 -19832827	 -18913305	 -19017840	 -19818437	 -18909325	 -18592820	 -19069033	 -19068937	 -19032138	 -18913117	 -19832533
        15	 -19017896	 -18909507	 -19818744	 -18592949	 -19069297	 -19069408	 -19032232	 -19832882	 -18913366	 -19017829	 -19818407	 -18909290	 -18592824	 -19069029	 -19068918	 -19032165	 -18913150	 -19832545
        16	 -19017894	 -18909499	 -19818759	 -18592971	 -19069330	 -19069456	 -19032270	 -19832941	 -18913432	 -19017817	 -19818375	 -18909253	 -18592829	 -19069024	 -19068899	 -19032193	 -18913186	 -19832558
        17	 -19017891	 -18909491	 -19818774	 -18592994	 -19069365	 -19069507	 -19032310	 -19833004	 -18913502	 -19017805	 -19818342	 -18909214	 -18592834	 -19069020	 -19068878	 -19032223	 -18913224	 -19832571
        18	 -19017888	 -18909483	 -19818791	 -18593019	 -19069402	 -19069561	 -19032352	 -19833071	 -18913576	 -19017792	 -19818306	 -18909172	 -18592839	 -19069015	 -19068856	 -19032256	 -18913264	 -19832586
        19	 -19017885	 -18909474	 -19818808	 -18593045	 -19069441	 -19069618	 -19032397	 -19833141	 -18913654	 -19017778	 -19818268	 -18909127	 -18592845	 -19069010	 -19068832	 -19032289	 -18913307	 -19832601
        20	 -19017882	 -18909465	 -19818827	 -18593072	 -19069482	 -19069678	 -19032445	 -19833216	 -18913736	 -19017763	 -19818227	 -18909081	 -18592851	 -19069004	 -19068808	 -19032325	 -18913352	 -19832617
        21	 -19017879	 -18909455	 -19818846	 -18593101	 -19069525	 -19069741	 -19032494	 -19833294	 -18913823	 -19017747	 -19818185	 -18909031	 -18592857	 -19068999	 -19068782	 -19032363	 -18913399	 -19832634
        22	 -19017875	 -18909445	 -19818866	 -18593131	 -19069570	 -19069808	 -19032547	 -19833376	 -18913914	 -19017731	 -19818141	 -18908980	 -18592864	 -19068993	 -19068755	 -19032402	 -18913449	 -19832651
        23	 -19017872	 -18909434	 -19818887	 -18593163	 -19069617	 -19069877	 -19032601	 -19833462	 -18914009	 -19017714	 -19818095	 -18908926	 -18592870	 -19068986	 -19068726	 -19032443	 -18913500	 -19832670
        24	 -19017868	 -18909423	 -19818909	 -18593196	 -19069667	 -19069950	 -19032658	 -19833551	 -18914108	 -19017696	 -19818046	 -18908870	 -18592877	 -19068980	 -19068697	 -19032487	 -18913555	 -19832689
        25	 -19017864	 -18909412	 -19818932	 -18593231	 -19069719	 -19070026	 -19032718	 -19833645	 -18914212	 -19017677	 -19817996	 -18908811	 -18592885	 -19068973	 -19068666	 -19032531	 -18913611	 -19832709
        26	 -19017860	 -18909400	 -19818956	 -18593267	 -19069772	 -19070104	 -19032780	 -19833742	 -18914320	 -19017658	 -19817944	 -18908750	 -18592893	 -19068966	 -19068634	 -19032578	 -18913670	 -19832730
        27	 -19017855	 -18909387	 -19818981	 -18593304	 -19069828	 -19070186	 -19032844	 -19833843	 -18914432	 -19017638	 -19817889	 -18908686	 -18592901	 -19068958	 -19068600	 -19032627	 -18913731	 -19832752
        28	 -19017851	 -18909374	 -19819007	 -18593343	 -19069886	 -19070271	 -19032911	 -19833948	 -18914548	 -19017617	 -19817833	 -18908620	 -18592909	 -19068951	 -19068565	 -19032677	 -18913794	 -19832774
        29	 -19017846	 -18909361	 -19819034	 -18593383	 -19069946	 -19070359	 -19032980	 -19834056	 -18914668	 -19017595	 -19817774	 -18908552	 -18592918	 -19068943	 -19068529	 -19032729	 -18913860	 -19832797
        30	 -19017841	 -18909347	 -19819061	 -18593425	 -19070008	 -19070450	 -19033052	 -19834169	 -18914793	 -19017573	 -19817713	 -18908481	 -18592927	 -19068934	 -19068492	 -19032784	 -18913928	 -19832822
        31	 -19017836	 -18909332	 -19819090	 -18593468	 -19070072	 -19070545	 -19033126	 -19834285	 -18914922	 -19017549	 -19817651	 -18908408	 -18592936	 -19068926	 -19068454	 -19032839	 -18913998	 -19832847
        32	 -19017831	 -18909317	 -19819120	 -18593512	 -19070139	 -19070642	 -19033203	 -19834405	 -18915055	 -19017526	 -19817586	 -18908333	 -18592945	 -19068917	 -19068414	 -19032897	 -18914071	 -19832872
        33	 -19017826	 -18909302	 -19819150	 -18593558	 -19070207	 -19070742	 -19033282	 -19834529	 -18915193	 -19017501	 -19817519	 -18908255	 -18592955	 -19068908	 -19068373	 -19032957	 -18914146	 -19832899
        34	 -19017820	 -18909286	 -19819182	 -18593605	 -19070278	 -19070846	 -19033363	 -19834657	 -18915334	 -19017475	 -19817450	 -18908175	 -18592965	 -19068898	 -19068331	 -19033018	 -18914223	 -19832926
        35	 -19017815	 -18909270	 -19819214	 -18593654	 -19070350	 -19070952	 -19033447	 -19834788	 -18915480	 -19017449	 -19817379	 -18908092	 -18592976	 -19068889	 -19068287	 -19033082	 -18914303	 -19832955
        36	 -19017809	 -18909253	 -19819247	 -18593704	 -19070425	 -19071062	 -19033533	 -19834924	 -18915630	 -19017422	 -19817306	 -18908007	 -18592987	 -19068879	 -19068242	 -19033147	 -18914385	 -19832984
        37	 -19017803	 -18909235	 -19819282	 -18593755	 -19070502	 -19071175	 -19033622	 -19835063	 -18915784	 -19017394	 -19817231	 -18907920	 -18592998	 -19068869	 -19068196	 -19033214	 -18914469	 -19833014
        38	 -19017797	 -18909218	 -19819317	 -18593808	 -19070581	 -19071291	 -19033713	 -19835206	 -18915943	 -19017366	 -19817154	 -18907830	 -18593009	 -19068858	 -19068149	 -19033282	 -18914555	 -19833044
        39	 -19017791	 -18909199	 -19819353	 -18593862	 -19070662	 -19071409	 -19033807	 -19835353	 -18916106	 -19017337	 -19817075	 -18907737	 -18593021	 -19068847	 -19068100	 -19033353	 -18914644	 -19833076
        40	 -19017784	 -18909181	 -19819390	 -18593918	 -19070745	 -19071531	 -19033903	 -19835503	 -18916273	 -19017307	 -19816993	 -18907643	 -18593033	 -19068836	 -19068050	 -19033425	 -18914735	 -19833108
        41	 -19017778	 -18909162	 -19819428	 -18593975	 -19070831	 -19071657	 -19034001	 -19835658	 -18916444	 -19017276	 -19816910	 -18907546	 -18593045	 -19068825	 -19067999	 -19033500	 -18914828	 -19833141
        42	 -19017771	 -18909142	 -19819467	 -18594034	 -19070918	 -19071785	 -19034102	 -19835816	 -18916619	 -19017244	 -19816825	 -18907446	 -18593057	 -19068813	 -19067947	 -19033576	 -18914924	 -19833175
        43	 -19017764	 -18909122	 -19819507	 -18594094	 -19071008	 -19071916	 -19034205	 -19835978	 -18916799	 -19017212	 -19816737	 -18907344	 -18593070	 -19068801	 -19067893	 -19033654	 -18915022	 -19833210
        44	 -19017757	 -18909101	 -19819548	 -18594155	 -19071099	 -19072050	 -19034311	 -19836144	 -18916983	 -19017179	 -19816648	 -18907240	 -18593084	 -19068789	 -19067838	 -19033733	 -18915122	 -19833246
        45	 -19017750	 -18909080	 -19819590	 -18594218	 -19071193	 -19072188	 -19034419	 -19836314	 -18917171	 -19017145	 -19816556	 -18907134	 -18593097	 -19068777	 -19067782	 -19033815	 -18915225	 -19833282
        46	 -19017742	 -18909058	 -19819632	 -18594282	 -19071289	 -19072328	 -19034530	 -19836487	 -18917363	 -19017111	 -19816463	 -18907025	 -18593111	 -19068764	 -19067724	 -19033898	 -18915330	 -19833319
        47	 -19017735	 -18909036	 -19819676	 -18594347	 -19071387	 -19072472	 -19034643	 -19836664	 -18917560	 -19017075	 -19816367	 -18906913	 -18593125	 -19068751	 -19067666	 -19033984	 -18915437	 -19833358
        48	 -19017727	 -18909014	 -19819721	 -18594414	 -19071487	 -19072619	 -19034758	 -19836845	 -18917761	 -19017039	 -19816270	 -18906799	 -18593139	 -19068738	 -19067606	 -19034071	 -18915546	 -19833396
        49	 -19017719	 -18908991	 -19819766	 -18594483	 -19071589	 -19072769	 -19034876	 -19837030	 -18917966	 -19017002	 -19816170	 -18906683	 -18593154	 -19068724	 -19067544	 -19034160	 -18915658	 -19833436
        50	 -19017711	 -18908967	 -19819813	 -18594553	 -19071693	 -19072921	 -19034997	 -19837219	 -18918175	 -19016965	 -19816068	 -18906564	 -18593169	 -19068710	 -19067482	 -19034250	 -18915772	 -19833477
        51	 -19017703	 -18908943	 -19819860	 -18594624	 -19071800	 -19073077	 -19035119	 -19837412	 -18918388	 -19016926	 -19815964	 -18906443	 -18593184	 -19068696	 -19067418	 -19034343	 -18915889	 -19833518
        52	 -19017694	 -18908919	 -19819908	 -18594696	 -19071908	 -19073237	 -19035244	 -19837608	 -18918606	 -19016887	 -19815858	 -18906320	 -18593200	 -19068681	 -19067353	 -19034437	 -18916007	 -19833560
        53	 -19017686	 -18908894	 -19819958	 -18594770	 -19072019	 -19073399	 -19035372	 -19837808	 -18918828	 -19016847	 -19815750	 -18906194	 -18593216	 -19068667	 -19067287	 -19034534	 -18916128	 -19833603
        54	 -19017677	 -18908869	 -19820008	 -18594846	 -19072131	 -19073564	 -19035502	 -19838012	 -18919054	 -19016807	 -19815640	 -18906066	 -18593232	 -19068652	 -19067219	 -19034632	 -18916252	 -19833647
        55	 -19017668	 -18908843	 -19820059	 -18594923	 -19072246	 -19073732	 -19035635	 -19838220	 -18919285	 -19016765	 -19815528	 -18905935	 -18593249	 -19068636	 -19067150	 -19034732	 -18916377	 -19833692
        56	 -19017659	 -18908817	 -19820111	 -18595001	 -19072363	 -19073904	 -19035769	 -19838431	 -18919519	 -19016723	 -19815414	 -18905802	 -18593265	 -19068621	 -19067080	 -19034833	 -18916505	 -19833737
        57	 -19017650	 -18908790	 -19820164	 -18595081	 -19072482	 -19074078	 -19035907	 -19838647	 -18919758	 -19016680	 -19815298	 -18905667	 -18593283	 -19068605	 -19067009	 -19034937	 -18916635	 -19833783
        58	 -19017640	 -18908763	 -19820218	 -18595162	 -19072603	 -19074256	 -19036047	 -19838866	 -18920001	 -19016637	 -19815180	 -18905529	 -18593300	 -19068589	 -19066936	 -19035042	 -18916768	 -19833830
        59	 -19017631	 -18908735	 -19820273	 -18595244	 -19072726	 -19074437	 -19036189	 -19839089	 -18920249	 -19016592	 -19815059	 -18905389	 -18593318	 -19068573	 -19066863	 -19035150	 -18916903	 -19833878
        60	 -19017621	 -18908707	 -19820329	 -18595328	 -19072852	 -19074620	 -19036333	 -19839316	 -18920500	 -19016547	 -19814937	 -18905247	 -18593336	 -19068556	 -19066787	 -19035259	 -18917040	 -19833927
        61	 -19017611	 -18908678	 -19820386	 -18595413	 -19072979	 -19074807	 -19036480	 -19839547	 -18920756	 -19016501	 -19814812	 -18905102	 -18593354	 -19068539	 -19066711	 -19035370	 -18917179	 -19833977
        62	 -19017601	 -18908649	 -19820444	 -18595500	 -19073109	 -19074997	 -19036630	 -19839781	 -18921016	 -19016454	 -19814686	 -18904954	 -18593373	 -19068522	 -19066633	 -19035483	 -18917321	 -19834027
        63	 -19017591	 -18908619	 -19820503	 -18595588	 -19073240	 -19075190	 -19036782	 -19840019	 -18921280	 -19016407	 -19814557	 -18904804	 -18593392	 -19068504	 -19066554	 -19035597	 -18917465	 -19834078
        64	 -19017581	 -18908589	 -19820562	 -18595678	 -19073374	 -19075386	 -19036936	 -19840262	 -18921549	 -19016358	 -19814427	 -18904652	 -18593411	 -19068486	 -19066474	 -19035714	 -18917612	 -19834130
        65	 -19017570	 -18908558	 -19820623	 -18595769	 -19073510	 -19075586	 -19037093	 -19840507	 -18921821	 -19016309	 -19814294	 -18904498	 -18593430	 -19068468	 -19066393	 -19035832	 -18917760	 -19834183
        66	 -19017559	 -18908527	 -19820684	 -18595861	 -19073648	 -19075788	 -19037252	 -19840757	 -18922098	 -19016260	 -19814160	 -18904341	 -18593450	 -19068450	 -19066310	 -19035952	 -18917911	 -19834237
        67	 -19017549	 -18908496	 -19820747	 -18595955	 -19073788	 -19075993	 -19037414	 -19841011	 -18922379	 -19016209	 -19814023	 -18904181	 -18593470	 -19068431	 -19066226	 -19036074	 -18918065	 -19834291
        68	 -19017538	 -18908464	 -19820810	 -18596050	 -19073930	 -19076202	 -19037578	 -19841268	 -18922665	 -19016158	 -19813884	 -18904020	 -18593491	 -19068412	 -19066141	 -19036198	 -18918220	 -19834346
        69	 -19017526	 -18908431	 -19820874	 -18596147	 -19074074	 -19076413	 -19037745	 -19841529	 -18922954	 -19016106	 -19813743	 -18903856	 -18593512	 -19068393	 -19066054	 -19036323	 -18918378	 -19834402
        70	 -19017515	 -18908398	 -19820940	 -18596245	 -19074221	 -19076628	 -19037913	 -19841794	 -18923248	 -19016053	 -19813600	 -18903689	 -18593533	 -19068374	 -19065967	 -19036451	 -18918538	 -19834459
        71	 -19017504	 -18908365	 -19821006	 -18596344	 -19074369	 -19076846	 -19038085	 -19842063	 -18923546	 -19016000	 -19813455	 -18903520	 -18593554	 -19068354	 -19065878	 -19036580	 -18918701	 -19834517
        72	 -19017492	 -18908331	 -19821073	 -18596445	 -19074520	 -19077067	 -19038259	 -19842336	 -18923848	 -19015945	 -19813308	 -18903349	 -18593576	 -19068334	 -19065787	 -19036711	 -18918865	 -19834576
        73	 -19017480	 -18908297	 -19821141	 -18596547	 -19074672	 -19077291	 -19038435	 -19842612	 -18924155	 -19015890	 -19813159	 -18903175	 -18593598	 -19068313	 -19065696	 -19036844	 -18919033	 -19834635
        74	 -19017468	 -18908262	 -19821210	 -18596651	 -19074827	 -19077518	 -19038614	 -19842892	 -18924466	 -19015834	 -19813008	 -18902999	 -18593620	 -19068293	 -19065603	 -19036979	 -18919202	 -19834695
        75	 -19017456	 -18908227	 -19821280	 -18596756	 -19074984	 -19077748	 -19038795	 -19843176	 -18924780	 -19015778	 -19812855	 -18902820	 -18593643	 -19068272	 -19065509	 -19037115	 -18919374	 -19834756
        76	 -19017444	 -18908191	 -19821351	 -18596862	 -19075143	 -19077981	 -19038978	 -19843464	 -18925100	 -19015720	 -19812699	 -18902640	 -18593666	 -19068251	 -19065414	 -19037254	 -18919548	 -19834818
        77	 -19017431	 -18908154	 -19821423	 -18596970	 -19075304	 -19078217	 -19039164	 -19843756	 -18925423	 -19015662	 -19812542	 -18902456	 -18593689	 -19068229	 -19065317	 -19037394	 -18919724	 -19834881
        78	 -19017418	 -18908118	 -19821496	 -18597079	 -19075467	 -19078457	 -19039353	 -19844051	 -18925751	 -19015604	 -19812383	 -18902271	 -18593712	 -19068208	 -19065219	 -19037536	 -18919903	 -19834944
        79	 -19017406	 -18908080	 -19821569	 -18597190	 -19075633	 -19078699	 -19039544	 -19844351	 -18926083	 -19015544	 -19812221	 -18902082	 -18593736	 -19068186	 -19065120	 -19037680	 -18920084	 -19835008
        80	 -19017393	 -18908043	 -19821644	 -18597302	 -19075800	 -19078945	 -19039737	 -19844654	 -18926419	 -19015484	 -19812058	 -18901892	 -18593760	 -19068163	 -19065020	 -19037826	 -18920267	 -19835073
        81	 -19017380	 -18908005	 -19821720	 -18597416	 -19075970	 -19079193	 -19039932	 -19844961	 -18926759	 -19015422	 -19811892	 -18901699	 -18593785	 -19068141	 -19064918	 -19037973	 -18920452	 -19835139
        82	 -19017366	 -18907966	 -19821796	 -18597531	 -19076141	 -19079445	 -19040131	 -19845271	 -18927103	 -19015361	 -19811724	 -18901504	 -18593809	 -19068118	 -19064815	 -19038123	 -18920640	 -19835206
        83	 -19017353	 -18907927	 -19821874	 -18597647	 -19076315	 -19079700	 -19040331	 -19845586	 -18927452	 -19015298	 -19811555	 -18901306	 -18593834	 -19068095	 -19064711	 -19038274	 -18920830	 -19835274
        84	 -19017339	 -18907887	 -19821952	 -18597765	 -19076491	 -19079958	 -19040534	 -19845904	 -18927805	 -19015235	 -19811383	 -18901106	 -18593860	 -19068071	 -19064605	 -19038427	 -18921023	 -19835342
        85	 -19017325	 -18907847	 -19822031	 -18597884	 -19076669	 -19080219	 -19040740	 -19846226	 -18928162	 -19015170	 -19811209	 -18900904	 -18593885	 -19068047	 -19064499	 -19038582	 -18921218	 -19835411
        86	 -19017311	 -18907806	 -19822112	 -18598004	 -19076849	 -19080483	 -19040948	 -19846552	 -18928524	 -19015105	 -19811033	 -18900699	 -18593911	 -19068023	 -19064391	 -19038739	 -18921415	 -19835481
        87	 -19017297	 -18907765	 -19822193	 -18598126	 -19077031	 -19080750	 -19041158	 -19846882	 -18928890	 -19015040	 -19810855	 -18900491	 -18593937	 -19067999	 -19064281	 -19038897	 -18921614	 -19835552
        88	 -19017283	 -18907724	 -19822275	 -18598250	 -19077215	 -19081020	 -19041371	 -19847216	 -18929260	 -19014973	 -19810675	 -18900282	 -18593964	 -19067975	 -19064171	 -19039058	 -18921816	 -19835624
        89	 -19017269	 -18907682	 -19822358	 -18598375	 -19077402	 -19081294	 -19041586	 -19847553	 -18929634	 -19014906	 -19810493	 -18900070	 -18593991	 -19067950	 -19064059	 -19039220	 -18922020	 -19835696
        90	 -19017254	 -18907639	 -19822442	 -18598501	 -19077590	 -19081570	 -19041803	 -19847894	 -18930012	 -19014838	 -19810309	 -18899855	 -18594018	 -19067925	 -19063946	 -19039384	 -18922226	 -19835769
        91	 -19017239	 -18907596	 -19822527	 -18598628	 -19077781	 -19081850	 -19042023	 -19848240	 -18930395	 -19014770	 -19810123	 -18899638	 -18594045	 -19067899	 -19063832	 -19039550	 -18922434	 -19835843
        92	 -19017224	 -18907553	 -19822613	 -18598757	 -19077973	 -19082132	 -19042246	 -19848588	 -18930781	 -19014700	 -19809935	 -18899419	 -18594073	 -19067874	 -19063716	 -19039718	 -18922645	 -19835918
        93	 -19017209	 -18907509	 -19822700	 -18598888	 -19078168	 -19082418	 -19042471	 -19848941	 -18931173	 -19014630	 -19809745	 -18899198	 -18594101	 -19067848	 -19063599	 -19039887	 -18922858	 -19835994
        94	 -19017194	 -18907465	 -19822788	 -18599020	 -19078365	 -19082707	 -19042698	 -19849298	 -18931568	 -19014559	 -19809553	 -18898974	 -18594129	 -19067821	 -19063481	 -19040059	 -18923074	 -19836071
        95	 -19017178	 -18907420	 -19822877	 -18599153	 -19078564	 -19082999	 -19042928	 -19849658	 -18931967	 -19014487	 -19809358	 -18898747	 -18594158	 -19067795	 -19063362	 -19040232	 -18923292	 -19836148
        96	 -19017163	 -18907375	 -19822966	 -18599288	 -19078765	 -19083294	 -19043160	 -19850022	 -18932371	 -19014415	 -19809162	 -18898518	 -18594187	 -19067768	 -19063241	 -19040407	 -18923512	 -19836226
        97	 -19017147	 -18907329	 -19823057	 -18599424	 -19078968	 -19083592	 -19043395	 -19850390	 -18932779	 -19014341	 -19808963	 -18898287	 -18594216	 -19067741	 -19063120	 -19040584	 -18923734	 -19836305
        98	 -19017131	 -18907282	 -19823149	 -18599561	 -19079174	 -19083893	 -19043632	 -19850762	 -18933191	 -19014267	 -19808763	 -18898053	 -18594246	 -19067714	 -19062996	 -19040763	 -18923959	 -19836385
        99	 -19017115	 -18907236	 -19823241	 -18599700	 -19079381	 -19084197	 -19043871	 -19851137	 -18933608	 -19014193	 -19808560	 -18897817	 -18594276	 -19067686	 -19062872	 -19040943	 -18924186	 -19836466
       100	 -19017099	 -18907188	 -19823335	 -18599840	 -19079591	 -19084504	 -19044113	 -19851516	 -18934028	 -19014117	 -19808355	 -18897579	 -18594306	 -19067658	 -19062746	 -19041126	 -18924415	 -19836547
       101	 -19017082	 -18907141	 -19823429	 -18599982	 -19079802	 -19084815	 -19044358	 -19851900	 -18934453	 -19014041	 -19808149	 -18897338	 -18594336	 -19067630	 -19062619	 -19041310	 -18924647	 -19836629
       102	 -19017066	 -18907093	 -19823524	 -18600125	 -19080016	 -19085128	 -19044605	 -19852287	 -18934882	 -19013964	 -19807940	 -18897095	 -18594367	 -19067601	 -19062491	 -19041496	 -18924881	 -19836712
       103	 -19017049	 -18907044	 -19823620	 -18600270	 -19080232	 -19085445	 -19044854	 -19852677	 -18935316	 -19013886	 -19807729	 -18896849	 -18594398	 -19067573	 -19062362	 -19041684	 -18925117	 -19836796
       104	 -19017032	 -18906995	 -19823718	 -18600416	 -19080450	 -19085765	 -19045106	 -19853072	 -18935753	 -19013808	 -19807516	 -18896601	 -18594430	 -19067543	 -19062231	 -19041874	 -18925355	 -19836881
       105	 -19017015	 -18906945	 -19823816	 -18600563	 -19080670	 -19086087	 -19045360	 -19853470	 -18936195	 -19013728	 -19807301	 -18896351	 -18594461	 -19067514	 -19062099	 -19042066	 -18925596	 -19836967
       106	 -19016998	 -18906895	 -19823915	 -18600712	 -19080892	 -19086413	 -19045616	 -19853873	 -18936641	 -19013648	 -19807084	 -18896098	 -18594493	 -19067485	 -19061966	 -19042259	 -18925839	 -19837053
       107	 -19016981	 -18906845	 -19824015	 -18600862	 -19081116	 -19086742	 -19045875	 -19854279	 -18937091	 -19013567	 -19806865	 -18895843	 -18594526	 -19067455	 -19061831	 -19042454	 -18926085	 -19837140
       108	 -19016963	 -18906793	 -19824116	 -18601014	 -19081343	 -19087074	 -19046137	 -19854689	 -18937546	 -19013486	 -19806644	 -18895586	 -18594558	 -19067424	 -19061696	 -19042651	 -18926332	 -19837228
       109	 -19016945	 -18906742	 -19824218	 -18601167	 -19081571	 -19087409	 -19046401	 -19855102	 -18938004	 -19013404	 -19806421	 -18895326	 -18594591	 -19067394	 -19061559	 -19042850	 -18926582	 -19837317
