         1	 -23281973	 -23508609	 -24263769	 -22928822	 -23641456	 -23641456	 -23293677	 -24275287	 -23511322	 -23281973	 -24263769	 -23508609	 -22928822	 -23641456	 -23641456	 -23293677	 -23511322	 -24275287
         2	 -23281969	 -23508605	 -24263765	 -22928818	 -23641451	 -23641451	 -23293673	 -24275283	 -23511318	 -23281969	 -24263765	 -23508605	 -22928818	 -23641451	 -23641451	 -23293673	 -23511318	 -24275283
         3	 -23281962	 -23508598	 -24263758	 -22928811	 -23641444	 -23641444	 -23293666	 -24275276	 -23511310	 -23281962	 -24263758	 -23508598	 -22928811	 -23641444	 -23641444	 -23293666	 -23511310	 -24275276
         4	 -23281953	 -23508587	 -24263748	 -22928801	 -23641434	 -23641434	 -23293656	 -24275266	 -23511300	 -23281953	 -24263748	 -23508587	 -22928801	 -23641434	 -23641434	 -23293656	 -23511300	 -24275266
         5	 -23281940	 -23508574	 -24263735	 -22928788	 -23641421	 -23641421	 -23293644	 -24275253	 -23511287	 -23281940	 -24263735	 -23508574	 -22928788	 -23641421	 -23641421	 -23293644	 -23511287	 -24275253
         6	 -23281925	 -23508558	 -24263719	 -22928773	 -23641405	 -23641405	 -23293629	 -24275237	 -23511271	 -23281925	 -24263719	 -23508558	 -22928773	 -23641405	 -23641405	 -23293629	 -23511271	 -24275237
         7	 -23281907	 -23508539	 -24263700	 -22928755	 -23641385	 -23641385	 -23293611	 -24275219	 -23511251	 -23281907	 -24263700	 -23508539	 -22928755	 -23641385	 -23641385	 -23293611	 -23511251	 -24275219
         8	 -23281886	 -23508517	 -24263679	 -22928734	 -23641364	 -23641364	 -23293590	 -24275197	 -23511229	 -23281886	 -24263679	 -23508517	 -22928734	 -23641364	 -23641364	 -23293590	 -23511229	 -24275197
         9	 -23281863	 -23508492	 -24263655	 -22928710	 -23641339	 -23641339	 -23293566	 -24275173	 -23511204	 -23281863	 -24263655	 -23508492	 -22928710	 -23641339	 -23641339	 -23293566	 -23511204	 -24275173
        10	 -23281836	 -23508464	 -24263627	 -22928683	 -23641311	 -23641311	 -23293540	 -24275146	 -23511176	 -23281836	 -24263627	 -23508464	 -22928683	 -23641311	 -23641311	 -23293540	 -23511176	 -24275146
        11	 -23281807	 -23508433	 -24263597	 -22928654	 -23641280	 -23641280	 -23293511	 -24275116	 -23511145	 -23281807	 -24263597	 -23508433	 -22928654	 -23641280	 -23641280	 -23293511	 -23511145	 -24275116
        12	 -23281776	 -23508399	 -24263564	 -22928621	 -23641246	 -23641246	 -23293479	 -24275083	 -23511112	 -23281776	 -24263564	 -23508399	 -22928621	 -23641246	 -23641246	 -23293479	 -23511112	 -24275083
        13	 -23281741	 -23508362	 -24263529	 -22928586	 -23641210	 -23641210	 -23293445	 -24275047	 -23511075	 -23281741	 -24263529	 -23508362	 -22928586	 -23641210	 -23641210	 -23293445	 -23511075	 -24275047
        14	 -23281704	 -23508322	 -24263490	 -22928549	 -23641170	 -23641170	 -23293407	 -24275008	 -23511035	 -23281704	 -24263490	 -23508322	 -22928549	 -23641170	 -23641170	 -23293407	 -23511035	 -24275008
        15	 -23281664	 -23508280	 -24263448	 -22928508	 -23641128	 -23641128	 -23293367	 -24274967	 -23510992	 -23281664	 -24263448	 -23508280	 -22928508	 -23641128	 -23641128	 -23293367	 -23510992	 -24274967
        16	 -23281621	 -23508234	 -24263404	 -22928464	 -23641082	 -23641082	 -23293325	 -24274923	 -23510947	 -23281621	 -24263404	 -23508234	 -22928464	 -23641082	 -23641082	 -23293325	 -23510947	 -24274923
        17	 -23281575	 -23508186	 -24263357	 -22928418	 -23641034	 -23641034	 -23293279	 -24274875	 -23510898	 -23281575	 -24263357	 -23508186	 -22928418	 -23641034	 -23641034	 -23293279	 -23510898	 -24274875
        18	 -23281527	 -23508134	 -24263307	 -22928369	 -23640983	 -23640983	 -23293231	 -24274825	 -23510847	 -23281527	 -24263307	 -23508134	 -22928369	 -23640983	 -23640983	 -23293231	 -23510847	 -24274825
        19	 -23281476	 -23508080	 -24263254	 -22928317	 -23640928	 -23640928	 -23293179	 -24274772	 -23510792	 -23281476	 -24263254	 -23508080	 -22928317	 -23640928	 -23640928	 -23293179	 -23510792	 -24274772
        20	 -23281422	 -23508022	 -24263198	 -22928263	 -23640871	 -23640871	 -23293126	 -24274717	 -23510735	 -23281422	 -24263198	 -23508022	 -22928263	 -23640871	 -23640871	 -23293126	 -23510735	 -24274717
        21	 -23281365	 -23507962	 -24263139	 -22928205	 -23640811	 -23640811	 -23293069	 -24274658	 -23510674	 -23281365	 -24263139	 -23507962	 -22928205	 -23640811	 -23640811	 -23293069	 -23510674	 -24274658
        22	 -23281306	 -23507899	 -24263078	 -22928145	 -23640748	 -23640748	 -23293009	 -24274597	 -23510611	 -23281306	 -24263078	 -23507899	 -22928145	 -23640748	 -23640748	 -23293009	 -23510611	 -24274597
        23	 -23281243	 -23507832	 -24263014	 -22928082	 -23640682	 -23640682	 -23292947	 -24274532	 -23510545	 -23281243	 -24263014	 -23507832	 -22928082	 -23640682	 -23640682	 -23292947	 -23510545	 -24274532
        24	 -23281178	 -23507763	 -24262946	 -22928016	 -23640614	 -23640614	 -23292882	 -24274465	 -23510476	 -23281178	 -24262946	 -23507763	 -22928016	 -23640614	 -23640614	 -23292882	 -23510476	 -24274465
        25	 -23281111	 -23507691	 -24262876	 -22927947	 -23640542	 -23640542	 -23292815	 -24274395	 -23510404	 -23281111	 -24262876	 -23507691	 -22927947	 -23640542	 -23640542	 -23292815	 -23510404	 -24274395
        26	 -23281040	 -23507616	 -24262803	 -22927876	 -23640467	 -23640467	 -23292744	 -24274322	 -23510329	 -23281040	 -24262803	 -23507616	 -22927876	 -23640467	 -23640467	 -23292744	 -23510329	 -24274322
        27	 -23280967	 -23507538	 -24262727	 -22927801	 -23640389	 -23640389	 -23292671	 -24274246	 -23510251	 -23280967	 -24262727	 -23507538	 -22927801	 -23640389	 -23640389	 -23292671	 -23510251	 -24274246
        28	 -23280891	 -23507457	 -24262649	 -22927724	 -23640309	 -23640309	 -23292595	 -24274168	 -23510170	 -23280891	 -24262649	 -23507457	 -22927724	 -23640309	 -23640309	 -23292595	 -23510170	 -24274168
        29	 -23280812	 -23507373	 -24262567	 -22927644	 -23640225	 -23640225	 -23292516	 -24274086	 -23510086	 -23280812	 -24262567	 -23507373	 -22927644	 -23640225	 -23640225	 -23292516	 -23510086	 -24274086
        30	 -23280731	 -23507286	 -24262483	 -22927562	 -23640139	 -23640139	 -23292435	 -24274002	 -23509999	 -23280731	 -24262483	 -23507286	 -22927562	 -23640139	 -23640139	 -23292435	 -23509999	 -24274002
        31	 -23280646	 -23507196	 -24262395	 -22927476	 -23640050	 -23640050	 -23292350	 -24273914	 -23509909	 -23280646	 -24262395	 -23507196	 -22927476	 -23640050	 -23640050	 -23292350	 -23509909	 -24273914
        32	 -23280559	 -23507104	 -24262305	 -22927388	 -23639957	 -23639957	 -23292263	 -24273824	 -23509816	 -23280559	 -24262305	 -23507104	 -22927388	 -23639957	 -23639957	 -23292263	 -23509816	 -24273824
