        32	 -19016820	 -18908400	 -19817264	 -18592790	 -19069030	 -19069091	 -19030678	 -19831389	 -18911580	 -19017947	 -19818586	 -18909586	 -18591615	 -19067933	 -19067752	 -19031927	 -18912865	 -19832506
        33	 -19016748	 -18908324	 -19817174	 -18592790	 -19069027	 -19069093	 -19030594	 -19831320	 -18911494	 -19017949	 -19818582	 -18909587	 -18591538	 -19067859	 -19067666	 -19031925	 -18912863	 -19832510
        34	 -19016674	 -18908246	 -19817081	 -18592790	 -19069025	 -19069095	 -19030507	 -19831248	 -18911405	 -19017951	 -19818579	 -18909589	 -18591458	 -19067783	 -19067578	 -19031923	 -18912862	 -19832513
        35	 -19016598	 -18908165	 -19816985	 -18592790	 -19069023	 -19069097	 -19030418	 -19831174	 -18911314	 -19017953	 -19818575	 -18909591	 -18591376	 -19067705	 -19067487	 -19031921	 -18912860	 -19832517
        36	 -19016519	 -18908082	 -19816886	 -18592790	 -19069021	 -19069100	 -19030326	 -19831097	 -18911220	 -19017955	 -19818571	 -18909593	 -18591292	 -19067624	 -19067393	 -19031918	 -18912858	 -19832521
        37	 -19016438	 -18907996	 -19816785	 -18592790	 -19069019	 -19069102	 -19030232	 -19831019	 -18911123	 -19017958	 -19818567	 -18909595	 -18591205	 -19067540	 -19067296	 -19031916	 -18912856	 -19832525
        38	 -19016355	 -18907908	 -19816680	 -18592790	 -19069016	 -19069104	 -19030134	 -19830938	 -18911023	 -19017960	 -19818563	 -18909597	 -18591116	 -19067455	 -19067197	 -19031914	 -18912854	 -19832529
        39	 -19016270	 -18907818	 -19816573	 -18592790	 -19069014	 -19069107	 -19030034	 -19830855	 -18910921	 -19017963	 -19818559	 -18909599	 -18591024	 -19067367	 -19067095	 -19031911	 -18912852	 -19832533
        40	 -19016182	 -18907725	 -19816463	 -18592790	 -19069012	 -19069109	 -19029932	 -19830770	 -18910816	 -19017965	 -19818555	 -18909601	 -18590930	 -19067277	 -19066990	 -19031909	 -18912850	 -19832537
        41	 -19016092	 -18907630	 -19816350	 -18592790	 -19069009	 -19069112	 -19029827	 -19830683	 -18910709	 -19017968	 -19818551	 -18909603	 -18590833	 -19067184	 -19066883	 -19031906	 -18912848	 -19832542
